Time,Winter,Spring,Summer,Fall,Outdoor Temp (°C),Humidity (%),Cloud Cover (%),Occupancy,Special Equipment [kW],Lighting [kW],HVAC [kW],Hour,DayOfWeek,Month,IsWeekend,IsHoliday,Use [kW],Season_Spring,Season_Summer,Season_Winter
10/14/2023 8:00,0,0,0,1,3.724196185,62.669163,59.74015776,3,0.608470921,0.590426609,2.001362826,8,5,10,1,FALSE,3.24939015,FALSE,FALSE,FALSE
10/14/2023 9:00,0,0,0,1,15.56438992,76.25399714,73.95175648,1,0.715299434,0.536423355,3.592266736,9,5,10,1,FALSE,5.71208854,FALSE,FALSE,FALSE
10/14/2023 10:00,0,0,0,1,18.00694575,57.59565905,34.23891392,1,0.148971661,0.192526448,2.177793684,10,5,10,1,FALSE,2.809641229,FALSE,FALSE,FALSE
10/14/2023 11:00,0,0,0,1,26.22406716,74.01570859,33.29891703,3,0.169176926,0.411293416,1.798197188,11,5,10,1,FALSE,2.925038923,FALSE,FALSE,FALSE
10/14/2023 12:00,0,0,0,1,23.3622155,74.73157328,51.38995217,2,0.142453756,0.19702073,1.905276015,12,5,10,1,FALSE,2.68891597,FALSE,FALSE,FALSE
10/14/2023 13:00,0,0,0,1,10.08790341,99.02154749,60.77279698,1,0.629932829,0.442039407,2.427746518,13,5,10,1,FALSE,3.814745151,FALSE,FALSE,FALSE
10/14/2023 14:00,0,0,0,1,19.13152695,46.725873,97.23315592,2,0.002582055,0.34179324,1.935900304,14,5,10,1,FALSE,2.86825383,FALSE,FALSE,FALSE
10/14/2023 15:00,0,0,0,1,-4.016685808,44.49259262,9.370979002,2,0.373205808,0.137126334,2.791701612,15,5,10,1,FALSE,3.461248339,FALSE,FALSE,FALSE
10/14/2023 16:00,0,0,0,1,20.54609421,57.31993429,87.76388447,3,0.290578575,0.150663225,0.76315971,16,5,10,1,FALSE,1.40596028,FALSE,FALSE,FALSE
10/14/2023 17:00,0,0,0,1,41.83419801,58.30273759,52.57314349,1,0.489970037,0.056516479,2.925966192,17,5,10,1,FALSE,4.057119759,FALSE,FALSE,FALSE
10/14/2023 18:00,0,0,0,1,20.80999471,97.96562194,0.798769558,3,0.014337402,0.399427377,1.555564663,18,5,10,1,FALSE,2.346645928,FALSE,FALSE,FALSE
10/14/2023 19:00,0,0,0,1,36.36680677,99.92781599,58.45287879,2,0.290490728,0.054592063,1.255103818,19,5,10,1,FALSE,2.001979653,FALSE,FALSE,FALSE
10/14/2023 20:00,0,0,0,1,36.3397055,83.21012981,67.34077811,3,0.130126503,0.162375834,2.46231861,20,5,10,1,FALSE,3.27190171,FALSE,FALSE,FALSE
10/14/2023 21:00,0,0,0,1,40.72192435,48.45573077,34.8063788,2,0.411384692,0.000626218,2.322620321,21,5,10,1,FALSE,3.27262778,FALSE,FALSE,FALSE
10/14/2023 22:00,0,0,0,1,-4.498567869,74.19805863,37.2927896,3,0.796069509,0.365381826,3.106318918,22,5,10,1,FALSE,4.044473829,FALSE,FALSE,FALSE
10/14/2023 23:00,0,0,0,1,24.71661615,92.5061265,76.33739429,3,0.275964468,0.297875797,2.967103485,23,5,10,1,FALSE,3.934926519,FALSE,FALSE,FALSE
10/15/2023 0:00,0,0,0,1,38.82037446,67.80688523,43.92284577,2,0.656241292,0.761801733,2.100783475,0,6,10,1,FALSE,3.968742937,FALSE,FALSE,FALSE
10/15/2023 1:00,0,0,0,1,32.29154403,72.77141043,5.342548283,3,0.924776544,0.729364342,1.87083634,1,6,10,1,FALSE,3.5818133,FALSE,FALSE,FALSE
10/15/2023 2:00,0,0,0,1,14.83676754,75.34341056,3.706149465,3,0.602834381,0.717080121,3.493724577,2,6,10,1,FALSE,4.811191519,FALSE,FALSE,FALSE
10/15/2023 3:00,0,0,0,1,5.744316071,79.84545378,5.651751309,2,0.096019898,0.802424697,4.395915805,3,6,10,1,FALSE,5.372628718,FALSE,FALSE,FALSE
10/15/2023 4:00,0,0,0,1,9.6444835,77.72667704,18.64651801,1,0.693413982,0.987921354,4.262027393,4,6,10,1,FALSE,6.613637057,FALSE,FALSE,FALSE
10/15/2023 5:00,0,0,0,1,-1.750965618,70.41798743,80.87413575,1,0.171843243,0.295873746,4.886625289,5,6,10,1,FALSE,5.465060706,FALSE,FALSE,FALSE
10/15/2023 6:00,0,0,0,1,2.71355203,61.1170548,90.9960322,3,0.526970017,0.588418408,3.870198826,6,6,10,1,FALSE,5.121576779,FALSE,FALSE,FALSE
10/15/2023 7:00,0,0,0,1,28.37422263,62.59234298,32.61284183,2,0.327015044,0.61827794,3.679310952,7,6,10,1,FALSE,5.67573079,FALSE,FALSE,FALSE
10/15/2023 8:00,0,0,0,1,0.8523001,59.7038519,75.38778126,3,0.067916745,1.002610459,1.874439925,8,6,10,1,FALSE,2.84066219,FALSE,FALSE,FALSE
10/15/2023 9:00,0,0,0,1,34.45834371,86.7185264,99.18819958,2,0.056442427,0.076155227,2.21596098,9,6,10,1,FALSE,3.095507546,FALSE,FALSE,FALSE
10/15/2023 10:00,0,0,0,1,4.968580161,68.12730766,84.68203663,2,0.11383898,0.277747419,2.33347494,10,6,10,1,FALSE,3.118109823,FALSE,FALSE,FALSE
10/15/2023 11:00,0,0,0,1,12.78533669,46.3071184,62.13398552,1,0.216114322,0.302847901,3.757498867,11,6,10,1,FALSE,3.94729068,FALSE,FALSE,FALSE
10/15/2023 12:00,0,0,0,1,7.282213033,57.05874903,9.45599159,1,0.498817937,0.198981414,3.766128226,12,6,10,1,FALSE,4.188305624,FALSE,FALSE,FALSE
10/15/2023 13:00,0,0,0,1,8.682190392,51.30768369,85.32868303,3,0.695596533,0.045348516,1.776455633,13,6,10,1,FALSE,2.946671595,FALSE,FALSE,FALSE
10/15/2023 14:00,0,0,0,1,33.38205288,45.08835414,9.831121755,3,0.918812664,0.315375627,1.518187757,14,6,10,1,FALSE,3.024585833,FALSE,FALSE,FALSE
10/15/2023 15:00,0,0,0,1,28.81903111,58.73620515,22.28877643,2,0.614267751,0.08724436,1.906923752,15,6,10,1,FALSE,3.006395375,FALSE,FALSE,FALSE
10/15/2023 16:00,0,0,0,1,11.72771543,42.32677464,49.20498563,1,0.219340098,0.32969483,2.61646143,16,6,10,1,FALSE,3.144964578,FALSE,FALSE,FALSE
10/15/2023 17:00,0,0,0,1,10.34128092,61.1628018,10.17176407,2,0.166190668,0.263329079,1.519013176,17,6,10,1,FALSE,2.265545269,FALSE,FALSE,FALSE
10/15/2023 18:00,0,0,0,1,26.22450122,40.60173085,43.43670748,3,0.553603524,0.322608049,2.278741947,18,6,10,1,FALSE,3.804951034,FALSE,FALSE,FALSE
10/15/2023 19:00,0,0,0,1,27.22430125,77.09322852,34.05737111,3,0.997713559,0.407265758,1.177763517,19,6,10,1,FALSE,2.599112391,FALSE,FALSE,FALSE
10/15/2023 20:00,0,0,0,1,-5.649218814,61.00091867,23.93012152,3,0.66979755,0.47067985,1.801880708,20,6,10,1,FALSE,3.005583637,FALSE,FALSE,FALSE
10/15/2023 21:00,0,0,0,1,3.003968168,40.17027866,47.60961416,2,0.605765174,0.337787051,2.548497446,21,6,10,1,FALSE,3.680445275,FALSE,FALSE,FALSE
10/15/2023 22:00,0,0,0,1,21.69237316,88.85173839,16.86168509,2,0.070575436,0.181629947,1.102707528,22,6,10,1,FALSE,1.474090483,FALSE,FALSE,FALSE
10/15/2023 23:00,0,0,0,1,21.98543713,45.50218032,7.307100452,2,0.021019837,0.22654164,2.907770773,23,6,10,1,FALSE,3.582860239,FALSE,FALSE,FALSE
10/16/2023 0:00,0,0,0,1,1.876732854,64.77080383,76.99685878,3,0.662839922,0.472236691,2.390324274,0,0,10,0,FALSE,3.828322812,FALSE,FALSE,FALSE
10/16/2023 1:00,0,0,0,1,-4.634925917,40.8710419,42.20375126,1,0.700452429,0.570914316,1.724757788,1,0,10,0,FALSE,2.832904685,FALSE,FALSE,FALSE
10/16/2023 2:00,0,0,0,1,41.96730212,91.29690843,14.04792701,3,0.890070759,0.625466204,2.98327943,2,0,10,0,FALSE,5.042107851,FALSE,FALSE,FALSE
10/16/2023 3:00,0,0,0,1,-1.536157187,55.68501767,88.026678,3,0.05994067,0.650454247,3.009834206,3,0,10,0,FALSE,4.175165479,FALSE,FALSE,FALSE
10/16/2023 4:00,0,0,0,1,36.48126034,82.96800064,90.1905685,3,0.439463992,0.207247129,3.415235387,4,0,10,0,FALSE,4.811188413,FALSE,FALSE,FALSE
10/16/2023 5:00,0,0,0,1,9.837416238,50.9830278,16.05170948,2,0.755210277,1.279997405,3.213868625,5,0,10,0,FALSE,5.550613244,FALSE,FALSE,FALSE
10/16/2023 6:00,0,0,0,1,35.4827306,97.313529,4.149624776,2,0.679708295,0.861005545,2.482057419,6,0,10,0,FALSE,4.349797316,FALSE,FALSE,FALSE
10/16/2023 7:00,0,0,0,1,23.9014029,89.05830231,90.64489662,3,0.725858884,0.497040141,4.026181679,7,0,10,0,FALSE,5.678147827,FALSE,FALSE,FALSE
10/16/2023 8:00,0,0,0,1,-5.477217958,43.44420413,64.58528757,3,0.375875347,0.646995787,3.969727993,8,0,10,0,FALSE,5.426609418,FALSE,FALSE,FALSE
10/16/2023 9:00,0,0,0,1,38.49031422,45.86264009,89.00384123,3,0.439336234,0.533243821,2.928247355,9,0,10,0,FALSE,4.280213376,FALSE,FALSE,FALSE
10/16/2023 10:00,0,0,0,1,31.29594368,48.18701844,7.738032331,3,0.400835894,1.061450424,3.507319711,10,0,10,0,FALSE,5.867757833,FALSE,FALSE,FALSE
10/16/2023 11:00,0,0,0,1,15.67012674,70.77919324,9.037793997,3,0.930393368,0.700841051,1.222250422,11,0,10,0,FALSE,2.557533484,FALSE,FALSE,FALSE
10/16/2023 12:00,0,0,0,1,22.31867921,96.51226432,87.83569972,2,0.773445449,0.533403786,2.547519576,12,0,10,0,FALSE,4.487223346,FALSE,FALSE,FALSE
10/16/2023 13:00,0,0,0,1,8.751951163,75.58668859,75.39833509,3,0.144745107,0.482656209,2.694148792,13,0,10,0,FALSE,3.69724933,FALSE,FALSE,FALSE
10/16/2023 14:00,0,0,0,1,-0.567558018,55.34900356,45.79996409,1,0.340663177,0.32226191,2.195891797,14,0,10,0,FALSE,2.863600055,FALSE,FALSE,FALSE
10/16/2023 15:00,0,0,0,1,-5.062099453,68.28396068,77.56038662,1,0.640690778,0.342879613,3.141268776,15,0,10,0,FALSE,4.002891757,FALSE,FALSE,FALSE
10/16/2023 16:00,0,0,0,1,19.58084621,53.16323697,65.8348218,1,0.675644627,0.292108836,1.289208763,16,0,10,0,FALSE,2.553384924,FALSE,FALSE,FALSE
10/16/2023 17:00,0,0,0,1,1.158096578,96.78489442,75.81918435,1,0.783895845,0.074634378,1.442458469,17,0,10,0,FALSE,2.198215032,FALSE,FALSE,FALSE
10/16/2023 18:00,0,0,0,1,10.09405715,94.14324589,1.363445811,2,0.492791218,0.340462303,2.132168996,18,0,10,0,FALSE,3.203955483,FALSE,FALSE,FALSE
10/16/2023 19:00,0,0,0,1,7.41588277,97.28633593,39.93181506,1,0.060042649,0.016115818,1.370742276,19,0,10,0,FALSE,1.605056369,FALSE,FALSE,FALSE
10/16/2023 20:00,0,0,0,1,11.12676916,98.41459709,91.82408077,2,0.817928929,0.105268155,2.257319424,20,0,10,0,FALSE,3.331966049,FALSE,FALSE,FALSE
10/16/2023 21:00,0,0,0,1,0.674552455,46.47417123,67.73269082,2,0.681148638,0.189935382,2.44975507,21,0,10,0,FALSE,3.171082308,FALSE,FALSE,FALSE
10/16/2023 22:00,0,0,0,1,31.94365178,97.34480878,4.533422132,1,0.012759671,0.021928651,2.301583826,22,0,10,0,FALSE,2.824661306,FALSE,FALSE,FALSE
10/16/2023 23:00,0,0,0,1,29.43236306,77.09110391,99.62769595,3,0.870773545,0.59134823,1.461677777,23,0,10,0,FALSE,3.103046531,FALSE,FALSE,FALSE
10/17/2023 0:00,0,0,0,1,33.75807392,56.72714694,99.32665221,3,0.413281756,0.319952481,2.618765043,0,1,10,0,FALSE,3.609589663,FALSE,FALSE,FALSE
10/17/2023 1:00,0,0,0,1,16.85128309,69.77614124,46.13775405,2,0.255986528,0.816124554,2.683267,1,1,10,0,FALSE,3.908004463,FALSE,FALSE,FALSE
10/17/2023 2:00,0,0,0,1,27.88892413,45.16187387,89.20113355,2,0.775687908,0.554261438,3.962724905,2,1,10,0,FALSE,5.496445916,FALSE,FALSE,FALSE
10/17/2023 3:00,0,0,0,1,-1.138675563,56.22569189,41.75998598,2,0.503297855,0.663267725,1.859614318,3,1,10,0,FALSE,3.242893067,FALSE,FALSE,FALSE
10/17/2023 4:00,0,0,0,1,22.09597971,79.50090788,27.92339748,1,0.091201224,0.049000475,3.147586474,4,1,10,0,FALSE,3.627165389,FALSE,FALSE,FALSE
10/17/2023 5:00,0,0,0,1,39.64105043,56.78444774,97.63973826,2,0.662611451,0.356224878,2.538676815,5,1,10,0,FALSE,4.284848595,FALSE,FALSE,FALSE
10/17/2023 6:00,0,0,0,1,7.643488663,60.04036438,78.31725936,1,0.025795169,0.50620752,2.304318148,6,1,10,0,FALSE,2.990104985,FALSE,FALSE,FALSE
10/17/2023 7:00,0,0,0,1,23.2568684,81.39621526,49.0774167,3,0.834211763,0.903973894,3.393619159,7,1,10,0,FALSE,6.135678086,FALSE,FALSE,FALSE
10/17/2023 8:00,0,0,0,1,3.253801385,59.18961329,44.31571521,3,0.359024337,0.251193862,2.805783177,8,1,10,0,FALSE,3.319531551,FALSE,FALSE,FALSE
10/17/2023 9:00,0,0,0,1,7.229770321,41.80385029,8.378800095,1,0.190416914,0.95345715,2.930535122,9,1,10,0,FALSE,4.572114199,FALSE,FALSE,FALSE
10/17/2023 10:00,0,0,0,1,40.61427677,75.0835394,83.26157944,2,0.114682043,0.654309367,4.748584105,10,1,10,0,FALSE,6.370496499,FALSE,FALSE,FALSE
10/17/2023 11:00,0,0,0,1,-3.448426868,93.90481527,24.82644755,3,0.643629144,0.130878197,1.693126484,11,1,10,0,FALSE,2.365019014,FALSE,FALSE,FALSE
10/17/2023 12:00,0,0,0,1,31.31645129,89.27540009,11.28615323,1,0.667137545,0.518635051,1.946460381,12,1,10,0,FALSE,3.392675755,FALSE,FALSE,FALSE
10/17/2023 13:00,0,0,0,1,36.61176405,61.97401866,70.82696369,2,0.496015757,0.317112297,1.92972246,13,1,10,0,FALSE,3.155362358,FALSE,FALSE,FALSE
10/17/2023 14:00,0,0,0,1,22.53122914,50.78418573,56.14031305,3,0.413478625,0.262651228,1.125820881,14,1,10,0,FALSE,2.058825063,FALSE,FALSE,FALSE
10/17/2023 15:00,0,0,0,1,-7.136776545,48.13182263,67.8134314,3,0.599372174,0.232319475,3.915216344,15,1,10,0,FALSE,4.705178312,FALSE,FALSE,FALSE
10/17/2023 16:00,0,0,0,1,30.68129827,60.0218021,13.70078524,1,0.117012682,0.162461707,1.548584742,16,1,10,0,FALSE,2.117318133,FALSE,FALSE,FALSE
10/17/2023 17:00,0,0,0,1,12.35991562,48.14014555,12.2377142,2,0.540816947,0.417851597,2.649965843,17,1,10,0,FALSE,3.810622815,FALSE,FALSE,FALSE
10/17/2023 18:00,0,0,0,1,31.1327661,78.90334173,16.39116933,1,0.638030676,0.508072144,1.976323709,18,1,10,0,FALSE,3.321637779,FALSE,FALSE,FALSE
10/17/2023 19:00,0,0,0,1,-1.460184317,98.5296109,56.43111977,1,0.639983994,0.333150027,2.983910677,19,1,10,0,FALSE,3.931408343,FALSE,FALSE,FALSE
10/17/2023 20:00,0,0,0,1,23.55360555,43.88496212,25.96999755,1,0.360792567,0.276841858,0.997800976,20,1,10,0,FALSE,1.747864739,FALSE,FALSE,FALSE
10/17/2023 21:00,0,0,0,1,11.01981379,61.93397411,60.50413289,2,0.823949251,0.085052451,2.448635121,21,1,10,0,FALSE,3.244516129,FALSE,FALSE,FALSE
10/17/2023 22:00,0,0,0,1,-7.317499933,99.30650958,50.60455816,3,0.670618595,0.435364235,2.253308883,22,1,10,0,FALSE,3.354336199,FALSE,FALSE,FALSE
10/17/2023 23:00,0,0,0,1,19.08713842,41.25562556,39.57642041,3,0.749175253,0.292656222,2.392333922,23,1,10,0,FALSE,3.690883677,FALSE,FALSE,FALSE
10/18/2023 0:00,0,0,0,1,22.22645598,43.13752681,2.834321662,2,0.494322304,0.414767998,3.053966257,0,2,10,0,FALSE,4.427285799,FALSE,FALSE,FALSE
10/18/2023 1:00,0,0,0,1,39.22693418,61.9307793,81.59589286,3,0.262531025,0.364759567,2.750192169,1,2,10,0,FALSE,3.815991186,FALSE,FALSE,FALSE
10/18/2023 2:00,0,0,0,1,39.05658238,60.79805696,6.660438088,2,0.035139979,0.947154248,3.393638437,2,2,10,0,FALSE,5.225288336,FALSE,FALSE,FALSE
10/18/2023 3:00,0,0,0,1,27.65853452,86.78918555,65.20124727,2,0.575426529,0.69556435,2.344814117,3,2,10,0,FALSE,3.898754823,FALSE,FALSE,FALSE
10/18/2023 4:00,0,0,0,1,11.29913343,63.77059239,36.16531796,3,0.073910301,0.342457797,1.579096598,4,2,10,0,FALSE,2.343792911,FALSE,FALSE,FALSE
10/18/2023 5:00,0,0,0,1,-6.506516869,62.70462226,72.79130106,2,0.468197293,0.718525741,2.261333053,5,2,10,0,FALSE,3.533591328,FALSE,FALSE,FALSE
10/18/2023 6:00,0,0,0,1,28.53663036,77.07812269,27.5396624,2,0.740010503,1.192877429,2.868430825,6,2,10,0,FALSE,5.367404812,FALSE,FALSE,FALSE
10/18/2023 7:00,0,0,0,1,12.32334524,82.70137322,35.48801521,2,0.093481781,0.408641194,4.444167578,7,2,10,0,FALSE,5.450795448,FALSE,FALSE,FALSE
10/18/2023 8:00,0,0,0,1,7.738126411,99.90933081,98.0692027,3,0.844833414,0.220283344,4.355149348,8,2,10,0,FALSE,5.939464042,FALSE,FALSE,FALSE
10/18/2023 9:00,0,0,0,1,9.405464258,63.74407423,38.8186722,1,0.359636898,0.581191371,2.282731518,9,2,10,0,FALSE,3.092175734,FALSE,FALSE,FALSE
10/18/2023 10:00,0,0,0,1,-3.993193896,67.34534388,61.23484221,3,0.375211367,0.809168397,5.085733481,10,2,10,0,FALSE,6.487320548,FALSE,FALSE,FALSE
10/18/2023 11:00,0,0,0,1,1.713357295,44.75025362,95.00096638,3,0.172528175,0.015389221,2.332255225,11,2,10,0,FALSE,2.97712088,FALSE,FALSE,FALSE
10/18/2023 12:00,0,0,0,1,28.24997574,63.04808968,70.92679718,3,0.112515873,0.377057277,3.397765818,12,2,10,0,FALSE,4.04334427,FALSE,FALSE,FALSE
10/18/2023 13:00,0,0,0,1,9.822184199,47.06856038,38.47265412,2,0.181439563,0.163491087,1.588871364,13,2,10,0,FALSE,2.131752605,FALSE,FALSE,FALSE
10/18/2023 14:00,0,0,0,1,-5.287714098,76.42975856,38.93967121,2,0.424263478,0.357785315,4.244840359,14,2,10,0,FALSE,4.77118672,FALSE,FALSE,FALSE
10/18/2023 15:00,0,0,0,1,7.11458015,79.24388236,42.70003102,2,0.67234535,0.541544474,1.611855983,15,2,10,0,FALSE,2.947172243,FALSE,FALSE,FALSE
10/18/2023 16:00,0,0,0,1,37.17761944,91.63909802,41.79881305,2,0.530986146,0.253333375,1.443480299,16,2,10,0,FALSE,2.459483687,FALSE,FALSE,FALSE
10/18/2023 17:00,0,0,0,1,37.6923284,46.10838522,35.24445776,1,0.429115349,0.295567893,2.472278044,17,2,10,0,FALSE,3.893214635,FALSE,FALSE,FALSE
10/18/2023 18:00,0,0,0,1,30.48987664,64.22712645,56.20703277,2,0.500523114,0.213204484,1.465652943,18,2,10,0,FALSE,2.57898542,FALSE,FALSE,FALSE
10/18/2023 19:00,0,0,0,1,-3.537501557,69.95709372,79.97839481,2,0.173873641,0.298468325,1.630458718,19,2,10,0,FALSE,2.310873903,FALSE,FALSE,FALSE
10/18/2023 20:00,0,0,0,1,39.00613012,78.8313522,58.75942604,2,0.613396456,0.088353237,2.219521424,20,2,10,0,FALSE,3.473700321,FALSE,FALSE,FALSE
10/18/2023 21:00,0,0,0,1,37.35556228,98.48306573,24.93339682,3,0.83241308,0.520925542,3.527919512,21,2,10,0,FALSE,5.162624679,FALSE,FALSE,FALSE
10/18/2023 22:00,0,0,0,1,-0.884120705,42.45559036,70.26280851,2,0.16524832,0.120533896,3.908711517,22,2,10,0,FALSE,4.166812854,FALSE,FALSE,FALSE
10/18/2023 23:00,0,0,0,1,13.20664376,87.09020194,51.50424762,3,0.475066634,0.46203238,1.145525331,23,2,10,0,FALSE,2.499046194,FALSE,FALSE,FALSE
10/19/2023 0:00,0,0,0,1,18.28578737,46.64585183,61.9659771,3,0.296174885,0.076443581,2.376306152,0,3,10,0,FALSE,3.076345691,FALSE,FALSE,FALSE
10/19/2023 1:00,0,0,0,1,-7.92310973,66.61709323,70.71666533,1,0.230946356,0.737160884,3.756931435,1,3,10,0,FALSE,4.468348019,FALSE,FALSE,FALSE
10/19/2023 2:00,0,0,0,1,6.914837481,60.39889699,46.26726956,1,0.312326163,0.427171976,3.600795942,2,3,10,0,FALSE,4.192756303,FALSE,FALSE,FALSE
10/19/2023 3:00,0,0,0,1,6.131306054,87.49350544,39.95344838,2,0.207215103,0.991091573,2.713945549,3,3,10,0,FALSE,3.932756509,FALSE,FALSE,FALSE
10/19/2023 4:00,0,0,0,1,19.27390038,84.13101833,86.66539863,3,0.129899201,0.348590557,2.462854092,4,3,10,0,FALSE,3.570258646,FALSE,FALSE,FALSE
10/19/2023 5:00,0,0,0,1,-7.640204157,91.60612303,86.11342659,2,0.296116492,0.824189589,2.728831501,5,3,10,0,FALSE,4.040669436,FALSE,FALSE,FALSE
10/19/2023 6:00,0,0,0,1,14.91558152,91.74766527,70.97830304,3,0.127960149,0.107568829,3.428138299,6,3,10,0,FALSE,4.080269985,FALSE,FALSE,FALSE
10/19/2023 7:00,0,0,0,1,8.838632437,61.59790877,33.22512882,1,0.235011775,1.263300733,4.170253534,7,3,10,0,FALSE,5.632910693,FALSE,FALSE,FALSE
10/19/2023 8:00,0,0,0,1,20.41554929,71.95784415,72.18229687,2,0.795888498,0.818267116,1.622546193,8,3,10,0,FALSE,3.356735647,FALSE,FALSE,FALSE
10/19/2023 9:00,0,0,0,1,11.05488753,46.00827059,43.26403134,3,0.717238314,1.033970206,2.133920212,9,3,10,0,FALSE,4.288320357,FALSE,FALSE,FALSE
10/19/2023 10:00,0,0,0,1,0.881564257,64.87752364,69.59987795,1,0.684505379,0.19814995,3.372894034,10,3,10,0,FALSE,4.365950981,FALSE,FALSE,FALSE
10/19/2023 11:00,0,0,0,1,31.01296796,78.41066024,20.97885961,2,0.818576693,0.125236838,2.459708913,11,3,10,0,FALSE,3.588361615,FALSE,FALSE,FALSE
10/19/2023 12:00,0,0,0,1,-2.49350503,97.02153286,0.605337474,3,0.928389366,0.947551454,2.447652529,12,3,10,0,FALSE,4.172068135,FALSE,FALSE,FALSE
10/19/2023 13:00,0,0,0,1,20.84142873,59.35867216,12.44739309,1,0.463318056,0.442674493,1.847002735,13,3,10,0,FALSE,3.042256213,FALSE,FALSE,FALSE
10/19/2023 14:00,0,0,0,1,0.132761812,92.35750151,60.08503716,3,0.386582107,0.502221876,1.582807817,14,3,10,0,FALSE,2.580854778,FALSE,FALSE,FALSE
10/19/2023 15:00,0,0,0,1,32.82597594,87.79333694,42.79223027,1,0.715893407,0.507489578,1.895064913,15,3,10,0,FALSE,3.244470591,FALSE,FALSE,FALSE
10/19/2023 16:00,0,0,0,1,16.07343033,71.01270129,35.27892841,1,0.116827095,0.064333893,1.581751754,16,3,10,0,FALSE,2.216391763,FALSE,FALSE,FALSE
10/19/2023 17:00,0,0,0,1,27.41096063,46.09983151,88.47964249,2,0.361519714,0.188986418,1.040225834,17,3,10,0,FALSE,1.880501663,FALSE,FALSE,FALSE
10/19/2023 18:00,0,0,0,1,5.275973431,93.00082567,17.3786995,1,0.243019697,0.547328772,3.008871014,18,3,10,0,FALSE,3.874921056,FALSE,FALSE,FALSE
10/19/2023 19:00,0,0,0,1,-3.773593635,46.21201298,86.89900428,1,0.281905383,0.005259578,1.641398787,19,3,10,0,FALSE,1.996372941,FALSE,FALSE,FALSE
10/19/2023 20:00,0,0,0,1,9.913865633,99.81563501,49.70966064,2,0.37608511,0.201278261,2.091137252,20,3,10,0,FALSE,2.795560755,FALSE,FALSE,FALSE
10/19/2023 21:00,0,0,0,1,13.75848958,76.99092367,97.54296931,3,0.815703934,0.012397508,2.357020646,21,3,10,0,FALSE,3.408410162,FALSE,FALSE,FALSE
10/19/2023 22:00,0,0,0,1,30.61149301,80.89747606,31.13030391,1,0.155694262,0.568850323,1.229991938,22,3,10,0,FALSE,2.04387053,FALSE,FALSE,FALSE
10/19/2023 23:00,0,0,0,1,5.817443059,66.71258263,81.94955171,2,0.753657544,0.13791593,1.354240371,23,3,10,0,FALSE,2.187952822,FALSE,FALSE,FALSE
10/20/2023 0:00,0,0,0,1,38.7279005,57.37534903,51.67498148,2,0.559139454,0.620120414,3.246851578,0,4,10,0,FALSE,4.877564813,FALSE,FALSE,FALSE
10/20/2023 1:00,0,0,0,1,39.00468985,69.39621801,24.12142939,3,0.436026199,0.778895262,2.381658961,1,4,10,0,FALSE,4.389808775,FALSE,FALSE,FALSE
10/20/2023 2:00,0,0,0,1,9.314338894,89.39142248,85.85852691,3,0.996501134,0.070819666,2.080153758,2,4,10,0,FALSE,3.311269319,FALSE,FALSE,FALSE
10/20/2023 3:00,0,0,0,1,3.763067697,75.70971702,55.75200052,1,0.399035439,0.704045399,3.551164197,3,4,10,0,FALSE,4.492711588,FALSE,FALSE,FALSE
10/20/2023 4:00,0,0,0,1,31.0067609,44.24017828,80.10858083,2,0.509724746,0.065295198,4.550407605,4,4,10,0,FALSE,6.164567681,FALSE,FALSE,FALSE
10/20/2023 5:00,0,0,0,1,16.29681821,76.53640385,62.51351273,1,0.761439594,0.055799966,2.222822733,5,4,10,0,FALSE,3.31901013,FALSE,FALSE,FALSE
10/20/2023 6:00,0,0,0,1,17.25983733,43.74952936,7.148327661,1,0.231364543,0.081353387,3.552671836,6,4,10,0,FALSE,4.386582806,FALSE,FALSE,FALSE
10/20/2023 7:00,0,0,0,1,32.31003631,43.60082386,60.57561819,2,0.029599547,0.080498479,3.927961312,7,4,10,0,FALSE,4.918178129,FALSE,FALSE,FALSE
10/20/2023 8:00,0,0,0,1,13.90941384,77.38723945,1.618473456,2,0.792230051,0.33441521,2.125511091,8,4,10,0,FALSE,3.398231587,FALSE,FALSE,FALSE
10/20/2023 9:00,0,0,0,1,17.47676347,44.24954322,74.18076324,3,0.948286869,0.799599946,1.388833123,9,4,10,0,FALSE,3.274518082,FALSE,FALSE,FALSE
10/20/2023 10:00,0,0,0,1,31.51082147,81.42685348,28.43564383,1,0.472098314,0.29507194,2.665116411,10,4,10,0,FALSE,4.289653177,FALSE,FALSE,FALSE
10/20/2023 11:00,0,0,0,1,3.723501279,84.20307356,45.08208472,1,0.131895485,0.618766732,4.28934511,11,4,10,0,FALSE,5.19836138,FALSE,FALSE,FALSE
10/20/2023 12:00,0,0,0,1,39.04758916,46.40977137,13.12747979,2,0.374465866,0.49103903,1.476446777,12,4,10,0,FALSE,2.583365193,FALSE,FALSE,FALSE
10/20/2023 13:00,0,0,0,1,23.50170762,71.96608115,12.92780086,3,0.453792894,0.649250332,2.202396226,13,4,10,0,FALSE,3.901360101,FALSE,FALSE,FALSE
10/20/2023 14:00,0,0,0,1,25.54706328,97.34563277,69.31144977,3,0.116091057,0.23460168,1.908867429,14,4,10,0,FALSE,2.986121155,FALSE,FALSE,FALSE
10/20/2023 15:00,0,0,0,1,40.88885919,58.20079175,8.456113335,2,0.226210831,0.612440715,2.926274119,15,4,10,0,FALSE,4.631860972,FALSE,FALSE,FALSE
